StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 12:08,12/13/2019 12:16,IP Address,24.178.44.124,100,490,TRUE,12/13/2019 12:16,R_z6lHxz0Em1UMw6d,,,,,42.56199646,-89.08599854,anonymous,EN,100,0,Somewhat disagree,Somewhat disagree,Strongly disagree,Democrat,,Strong,,,Extremely important,,Extremely well,,A great deal,,All of the time,,Encouraging as many people as possible to vote,"Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box",Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Preventing voter fraud,Limiting voting to only English-speaking Americans,Strongly oppose,Strongly favor,Somewhat favor,Strongly favor,Strongly oppose,Somewhat favor,Strongly oppose,Somewhat favor,Strongly oppose,Somewhat favor,Strongly oppose,Making Election Day a holiday|Voting rights for non-citizen permanent residents|Voting rights for felons|Same-day registration|Online voter registration|Voter ID laws|Ballots only printed in English|Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Vote-by-mail,Male,,"White, non-Hispanic",55 to 64 years,5df3c568-ee3a-33e3-2f6e-c5ecf35e34af,FL_52,D2R3
12/13/2019 12:12,12/13/2019 12:16,IP Address,107.77.228.40,100,243,TRUE,12/13/2019 12:16,R_1LnWo69YktrAT08,,,,,34.07620239,-118.3029022,anonymous,EN,9,11,Strongly disagree,Somewhat disagree,Strongly disagree,Democrat,,Not very strong,,,Not very important,,Not very well,,Very little,,Rarely,,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud",Preventing voter fraud,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Somewhat favor,Strongly favor,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Strongly favor,Neither favor nor oppose,Somewhat oppose,Somewhat oppose,Online voter registration|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Vote-by-mail|Ballots only printed in English|Voting rights for felons|Mandatory voting|Making Election Day a holiday|Voter ID laws|Literacy test for voting,Male,,"White, non-Hispanic",25 to 34 years,5df3c652-f457-7d4e-a0c8-3404cb03f7e8,FL_52,D1R3
12/13/2019 12:07,12/13/2019 12:17,IP Address,99.203.116.8,100,599,TRUE,12/13/2019 12:17,R_2xEHbk2RPvWRGwZ,,,,,38.89390564,-77.03649902,anonymous,EN,50,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Democrat,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Rarely,,Preventing voter fraud,"Preventing voter fraud|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote","Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Somewhat oppose,Somewhat favor,Strongly favor,Somewhat favor,Strongly oppose,Neither favor nor oppose,Strongly oppose,Strongly favor,Somewhat favor,Somewhat favor,Strongly oppose,Making Election Day a holiday|Voter ID laws|Vote-by-mail|Online voter registration|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Voting rights for felons|Literacy test for voting|Same-day registration|Ballots only printed in English,Female,,African-American/Black,45 to 54 years,5df3c4fa-470a-c910-a8ce-ce7c1c435953,FL_53,D3R3
12/13/2019 12:10,12/13/2019 12:17,IP Address,65.33.24.36,100,421,TRUE,12/13/2019 12:17,R_OfguxLd4yMhOXyV,,,,,28.23649597,-82.3289032,anonymous,EN,12,74,Strongly agree,Strongly disagree,Strongly disagree,Independent,,,,Closer to Republican,,Very important,,Very well,,Somewhat,,Some of the time,Ensuring citizens have equal access to the ballot box,"Preventing voter fraud|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans",Preventing voter fraud,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Strongly oppose,Somewhat favor,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Strongly oppose,Somewhat oppose,Voter ID laws|Vote-by-mail|Voting rights for non-citizen permanent residents|Mandatory voting|Literacy test for voting|Online voter registration|Ballots only printed in English|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Making Election Day a holiday|Voting rights for felons,Female,,"White, non-Hispanic",45 to 54 years,5df3c5aa-040e-9ca6-999f-3ff4ef5f720c,FL_52,D3R2
12/13/2019 12:09,12/13/2019 12:17,IP Address,107.77.233.47,100,453,TRUE,12/13/2019 12:17,R_2wFDtJZAk4tZSvi,,,,,37.75100708,-97.8219986,anonymous,EN,50,50,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Republican,,,Not very strong,,,Not very important,,Not very well,,Very little,,Rarely,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote","Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Preventing voter fraud,Ensuring citizens have equal access to the ballot box,Neither favor nor oppose,Somewhat favor,Somewhat favor,Strongly favor,Somewhat oppose,Somewhat favor,Somewhat oppose,Strongly favor,Strongly oppose,Strongly favor,Somewhat favor,Ballots only printed in English|Online voter registration|Mandatory voting|Vote-by-mail|Voting rights for non-citizen permanent residents|Same-day registration|Making Election Day a holiday|Literacy test for voting|Voting rights for felons|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination,Female,,"White, non-Hispanic",18 to 24 years,5df3c5bc-d6eb-3139-6ed2-c654bace73a5,FL_53,D2R2
12/13/2019 12:12,12/13/2019 12:17,IP Address,146.115.120.76,100,300,TRUE,12/13/2019 12:17,R_3mZSM6twbSlVXfN,,,,,42.48100281,-71.15630341,anonymous,EN,2,71,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Republican,,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Never,Encouraging only informed citizens to vote,"Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Neither favor nor oppose,Somewhat favor,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Strongly oppose,Strongly oppose,Somewhat favor,Strongly oppose,Strongly favor,Strongly oppose,Voting rights for felons|Voter ID laws|Online voter registration|Making Election Day a holiday|Vote-by-mail|Literacy test for voting|Voting rights for non-citizen permanent residents|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Mandatory voting,Female,,"White, non-Hispanic",18 to 24 years,5df3c65d-16de-210c-ac65-b5f0d6ee01ce,FL_52,D2R1
12/13/2019 12:12,12/13/2019 12:17,IP Address,68.47.147.139,100,301,TRUE,12/13/2019 12:17,R_bQIU8PoRXA55ehz,,,,,30.67170715,-88.09870148,anonymous,EN,2,100,Strongly disagree,Strongly disagree,Strongly disagree,Republican,,,Strong,,,Very important,,,,A great deal,,All of the time,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Neither favor nor oppose,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Strongly oppose,Voting rights for non-citizen permanent residents|Online voter registration|Literacy test for voting|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Mandatory voting|Voter ID laws|Making Election Day a holiday|Ballots only printed in English|Vote-by-mail,Male,,"White, non-Hispanic",55 to 64 years,5df3c5ec-36e8-b662-9784-897a6d9aa7e4,FL_53,D2R3
12/13/2019 12:11,12/13/2019 12:17,IP Address,70.92.64.207,100,330,TRUE,12/13/2019 12:17,R_1jkWeF1naihTBXn,,,,,44.18069458,-88.47599792,anonymous,EN,5,100,Strongly disagree,Somewhat disagree,Strongly disagree,Republican,,,Strong,,,Extremely important,,Very well,,A great deal,,Most of the time,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging only informed citizens to vote|Limiting voting to only English-speaking Americans",Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Strongly favor,Strongly favor,Neither favor nor oppose,Strongly favor,Neither favor nor oppose,Strongly favor,Somewhat favor,Strongly favor,Somewhat oppose,Strongly favor,Strongly oppose,Voter ID laws|Mandatory voting|Making Election Day a holiday|Ballots only printed in English|Same-day registration|Vote-by-mail|Literacy test for voting|Voting rights for non-citizen permanent residents|Voting rights for felons|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination,Female,,"White, non-Hispanic",35 to 44 years,5df3c629-f35d-bd98-e0fe-ec611cccc6aa,FL_52,Q70
12/13/2019 12:10,12/13/2019 12:17,IP Address,107.242.117.50,100,403,TRUE,12/13/2019 12:17,R_3IQOSEyCNaStTDL,,,,,37.75100708,-97.8219986,anonymous,EN,62,36,Somewhat agree,Somewhat disagree,Somewhat agree,Independent,,,,Closer to Democratic,Not important at all,,Not very well,,Very little,,Never,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Preventing voter fraud|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Preventing voter fraud,Encouraging only informed citizens to vote,Somewhat oppose,Neither favor nor oppose,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat favor,Somewhat oppose,Strongly favor,Strongly oppose,Somewhat favor,Strongly favor,Voting rights for felons|Voting rights for non-citizen permanent residents|Vote-by-mail|Mandatory voting|Literacy test for voting|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Online voter registration|Ballots only printed in English|Making Election Day a holiday,Male,,"White, non-Hispanic",35 to 44 years,5df3c5fb-83fb-08de-863f-5b94cbcf01e3,FL_52,D1R3
12/13/2019 12:12,12/13/2019 12:17,IP Address,67.45.32.16,100,282,TRUE,12/13/2019 12:17,R_3pfpPVzOSTlwrYO,,,,,37.75100708,-97.8219986,anonymous,EN,100,6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Democrat,,Strong,,,Extremely important,,Extremely well,,A great deal,,All of the time,,Encouraging as many people as possible to vote,"Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat favor,Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Voting rights for non-citizen permanent residents|Same-day registration|Online voter registration|Mandatory voting|Ballots only printed in English|Making Election Day a holiday|Voter ID laws|Voting rights for felons,Male,,African-American/Black,55 to 64 years,5df3c614-363b-b044-16a2-6b1b9398845d,FL_53,D3R1
12/13/2019 12:10,12/13/2019 12:17,IP Address,99.203.21.205,100,400,TRUE,12/13/2019 12:17,R_PYBFAc00Ctxr8d3,,,,,35.37159729,-80.52999878,anonymous,EN,68,4,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Democrat,,Strong,,,Extremely important,,Very well,,A great deal,,Most of the time,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Preventing voter fraud|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Neither favor nor oppose,Strongly favor,Somewhat favor,Somewhat favor,Strongly favor,Strongly favor,Neither favor nor oppose,Neither favor nor oppose,Somewhat favor,Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Making Election Day a holiday|Ballots only printed in English|Voting rights for felons|Same-day registration|Online voter registration|Mandatory voting|Voting rights for non-citizen permanent residents|Vote-by-mail|Voter ID laws,Female,,African-American/Black,18 to 24 years,5df3c5ea-17ae-4a73-5d55-9ef14963bbef,FL_53,Q70
12/13/2019 12:12,12/13/2019 12:17,IP Address,75.75.39.72,100,314,TRUE,12/13/2019 12:17,R_2rjRsavhBxYj5uM,,,,,37.33920288,-77.41750336,anonymous,EN,74,38,Somewhat disagree,Somewhat disagree,Somewhat agree,Democrat,,Strong,,,Not very important,,Not very well,,Very little,,Rarely,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Preventing voter fraud|Ensuring citizens have equal access to the ballot box",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,,Preventing voter fraud,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Strongly favor,Strongly oppose,Somewhat favor,Somewhat favor,Same-day registration|Voting rights for felons|Making Election Day a holiday|Voter ID laws|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Ballots only printed in English|Vote-by-mail|Online voter registration|Literacy test for voting,Male,,"White, non-Hispanic",25 to 34 years,5df3c643-05cc-9a6e-b83d-219613031e5a,FL_53,D2R2
12/13/2019 12:12,12/13/2019 12:17,IP Address,67.240.25.144,100,332,TRUE,12/13/2019 12:17,R_28CJBj1rTUwtwqj,,,,,43.31149292,-73.64479828,anonymous,EN,60,85,Somewhat agree,Somewhat disagree,Strongly disagree,Something else,,,,Closer to Republican,,Not very important,,Very well,,Somewhat,,Most of the time,Preventing voter fraud,"Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Preventing voter fraud",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Somewhat oppose,Strongly favor,Strongly oppose,Strongly oppose,Strongly oppose,Strongly favor,Strongly favor,Strongly oppose,Strongly oppose,Strongly oppose,Ballots only printed in English|Voting rights for felons|Vote-by-mail|Voting rights for non-citizen permanent residents|Voter ID laws|Literacy test for voting|Online voter registration|Making Election Day a holiday|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting,Female,,"White, non-Hispanic",45 to 54 years,5df3c634-7ea4-fb53-cd79-3532363b1521,FL_52,D2R3
12/13/2019 12:12,12/13/2019 12:17,IP Address,107.77.228.117,100,318,TRUE,12/13/2019 12:17,R_VX3rxgODs9v5zjj,,,,,34.07620239,-118.3029022,anonymous,EN,43,65,Somewhat disagree,Somewhat disagree,Somewhat agree,Republican,,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Some of the time,Encouraging as many people as possible to vote,"Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud",Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Strongly favor,Somewhat favor,Strongly favor,Strongly oppose,Strongly favor,Neither favor nor oppose,Somewhat favor,Strongly oppose,Neither favor nor oppose,Somewhat favor,Making Election Day a holiday|Ballots only printed in English|Voting rights for non-citizen permanent residents|Same-day registration|Voting rights for felons|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Vote-by-mail|Online voter registration|Mandatory voting,Female,,"White, non-Hispanic",35 to 44 years,5df3c66b-6dd5-55ca-b7db-140354fe5aee,FL_52,D1R1
12/13/2019 12:10,12/13/2019 12:17,IP Address,172.58.229.101,100,453,TRUE,12/13/2019 12:17,R_9txZV72mQZ6b4g9,,,,,42.93389893,-78.80460358,anonymous,EN,100,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Democrat,,Strong,,,Very important,,Very well,,A great deal,,Most of the time,,Preventing voter fraud,"Limiting voting to only English-speaking Americans|Preventing voter fraud|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box","Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Mandatory voting|Making Election Day a holiday|Voting rights for felons|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Same-day registration|Voter ID laws|Voting rights for non-citizen permanent residents|Literacy test for voting|Ballots only printed in English|Online voter registration,Female,,African-American/Black,25 to 34 years,5df3c5b4-0bcc-47ea-8a55-bf8f418dface,FL_53,D2R1
12/13/2019 12:12,12/13/2019 12:17,IP Address,173.16.53.133,100,299,TRUE,12/13/2019 12:17,R_u8uLO3Ex0qewjNn,,,,,30.90289307,-84.56980133,anonymous,EN,9,89,Strongly disagree,Neither agree nor disagree,Strongly disagree,Republican,,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Some of the time,Preventing voter fraud,"Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Limiting voting to only English-speaking Americans|Preventing voter fraud|Ensuring citizens have equal access to the ballot box",Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,Strongly favor,Strongly oppose,Strongly oppose,Neither favor nor oppose,Strongly oppose,Strongly favor,Somewhat favor,Neither favor nor oppose,Strongly favor,Somewhat oppose,Strongly oppose,A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Voting rights for felons|Ballots only printed in English|Voter ID laws|Making Election Day a holiday|Online voter registration|Voting rights for non-citizen permanent residents|Vote-by-mail|Mandatory voting|Same-day registration,Female,,"White, non-Hispanic",65 years or over,5df3c657-743c-ace2-b956-1664a8640c2a,FL_53,D2R3
12/13/2019 12:07,12/13/2019 12:17,IP Address,172.58.205.78,100,593,TRUE,12/13/2019 12:17,R_ykIe2ei6uy1gObv,,,,,41.45199585,-81.61460114,anonymous,EN,100,3,Strongly agree,Neither agree nor disagree,Somewhat agree,Democrat,,Strong,,,Very important,,Extremely well,,A great deal,,All of the time,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box",Preventing voter fraud,Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Somewhat oppose,Strongly favor,Strongly oppose,Strongly favor,Strongly favor,Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Same-day registration|Making Election Day a holiday|Mandatory voting|Online voter registration|Vote-by-mail|Voting rights for non-citizen permanent residents|Voter ID laws|Voting rights for felons,Female,,African-American/Black,45 to 54 years,5df3c533-83d7-26fd-addc-f7ad1dcc74ab,FL_53,D3R1
12/13/2019 12:11,12/13/2019 12:17,IP Address,184.170.166.204,100,354,TRUE,12/13/2019 12:17,R_2ay85EgCCpwtbem,,,,,41.88470459,-88.30280304,anonymous,EN,4,57,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Something else,l,,,Neither,,,,,,,,,Encouraging as many people as possible to vote,"Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans",Preventing voter fraud,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly favor,Neither favor nor oppose,Strongly favor,Strongly oppose,Somewhat oppose,Strongly oppose,Somewhat favor,Strongly favor,Somewhat oppose,Strongly favor,Strongly favor,Online voter registration|Voting rights for felons|Ballots only printed in English|Literacy test for voting|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Vote-by-mail|Voting rights for non-citizen permanent residents|Same-day registration|Making Election Day a holiday,Female,,"White, non-Hispanic",18 to 24 years,5df3c62a-2560-e44d-24f4-1557520ab9a3,FL_53,D2R1
12/13/2019 12:11,12/13/2019 12:17,IP Address,192.161.202.54,100,401,TRUE,12/13/2019 12:17,R_2eUQHt850kfxcJV,,,,,38.7368927,-88.07929993,anonymous,EN,94,42,Strongly disagree,Strongly disagree,Strongly disagree,Independent,,,,Closer to Democratic,Not very important,,Very well,,Somewhat,,Some of the time,,Ensuring citizens have equal access to the ballot box,"Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,Preventing voter fraud,Limiting voting to only English-speaking Americans,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly favor,Strongly oppose,Strongly favor,Strongly favor,Somewhat favor,Strongly favor,Somewhat favor,Strongly favor,Strongly oppose,Neither favor nor oppose,Strongly favor,Same-day registration|Mandatory voting|Voter ID laws|Voting rights for non-citizen permanent residents|Voting rights for felons|Literacy test for voting|Making Election Day a holiday|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Online voter registration|Vote-by-mail,Female,,"White, non-Hispanic",65 years or over,5df3c5e8-9802-6919-73a3-6c98e55dd557,FL_52,D1R1
12/13/2019 12:11,12/13/2019 12:17,IP Address,73.101.13.49,100,385,TRUE,12/13/2019 12:17,R_ysbGjLF5F14A7zb,,,,,40.23890686,-77.1934967,anonymous,EN,,100,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Republican,,,Strong,,,Very important,,Very well,,A great deal,,Most of the time,Encouraging as many people as possible to vote,"Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans",Preventing voter fraud,Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Strongly favor,Neither favor nor oppose,Strongly favor,Somewhat favor,Strongly favor,Somewhat oppose,Somewhat favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Strongly oppose,Online voter registration|Literacy test for voting|Voter ID laws|Vote-by-mail|Voting rights for non-citizen permanent residents|Making Election Day a holiday|Mandatory voting|Ballots only printed in English|Voting rights for felons|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration,Male,,Hispanic/Latino,25 to 34 years,5df3c5fe-eeeb-f251-c62d-eadcafa22f4e,FL_52,Q70
12/13/2019 12:11,12/13/2019 12:18,IP Address,98.144.182.210,100,396,TRUE,12/13/2019 12:18,R_1CxcusR72w4c9XH,,,,,42.88949585,-87.90740204,anonymous,EN,70,50,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Democrat,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Never,,Ensuring citizens have equal access to the ballot box,"Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote",Preventing voter fraud,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Somewhat oppose,Strongly favor,Somewhat oppose,Neither favor nor oppose,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Somewhat oppose,Neither favor nor oppose,Voter ID laws|Ballots only printed in English|Same-day registration|Literacy test for voting|Online voter registration|Voting rights for non-citizen permanent residents|Making Election Day a holiday|Mandatory voting|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons,Female,,"White, non-Hispanic",45 to 54 years,5df3c624-a5e6-8224-0e6f-331168d160e9,FL_53,Control
