StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 14:10,12/13/2019 14:16,0,172.58.228.189,100,322,1,12/13/2019 14:16,R_1QrNk2Q5ThvVaqE,,,,,40.81390381,-73.88410187,anonymous,EN,7,100,1,2,2,2,,,1,,,4,,4,,4,,3,4,4|2|3|1|6|5,,2,,1,5,1,5,1,1,4,4,4,3,1,1,3|10|6|4|11|2|1|5|8|7|9,2,,1,7,5df3e22e-8c55-afe6-9899-52eeaf49ca67,FL_52,Control
12/13/2019 14:12,12/13/2019 14:16,0,216.21.166.45,100,219,1,12/13/2019 14:16,R_3OdZioKVBviLw9q,,,,,38.96870422,-94.56960297,anonymous,EN,51,62,1,2,1,3,,,,1,,2,,3,,2,,2,4,6|3|2|1|4|5,2,1,5,6,3,3,3,5,2,5,3,3,3,3,2,8|5|6|2|9|7|11|4|3|1|10,2,,5,4,5df3e270-46c0-b70b-bff9-e586fb15d67a,FL_53,D3R1
12/13/2019 14:12,12/13/2019 14:16,0,165.166.137.66,100,226,1,12/13/2019 14:16,R_2EACUEplDScxSGb,,,,,34.86459351,-82.02149963,anonymous,EN,10,90,1,2,1,3,,,,1,,3,,3,,3,,2,4,1|5|6|3|2|4,5,1,2,6,5,1,5,4,3,2,4,3,3,1,1,11|3|6|10|4|9|2|8|1|5|7,2,,1,3,5df3e2a6-0346-1047-6425-4d76c257535d,FL_53,Q70
12/13/2019 14:13,12/13/2019 14:16,0,66.31.66.105,100,203,1,12/13/2019 14:16,R_3JKkcaHORyOER52,,,,,42.72399902,-71.47899628,anonymous,EN,2,86,2,4,1,2,,,2,,,3,,3,,3,,5,2,4|1|2|5|6|3,1,4,5,6,4,4,4,4,3,3,4,2,4,5,1,3|11|9|7|2|1|6|10|8|4|5,2,,1,5,5df3e2b6-fb7a-e3e1-6e36-30b1cd21cbab,FL_52,D1R3
12/13/2019 14:14,12/13/2019 14:16,0,67.197.157.227,100,120,1,12/13/2019 14:16,R_1BQMi2bZYL38V7X,,,,,34.99690247,-81.22589874,anonymous,EN,24,30,3,3,3,2,,,2,,,1,,1,,3,,3,2,1|2|3|5|4|6,4,3,6,1,1,3,3,3,,3,3,3,2,3,3,1|6|4|9|10|11|8|3|2|7|5,1,,1,3,5df3e2ef-2b69-4509-5a15-25766ac751f2,FL_52,D3R3
12/13/2019 14:11,12/13/2019 14:16,0,72.49.206.3,100,304,1,12/13/2019 14:16,R_8poQXQNxvJ2ZcKR,,,,,39.40249634,-84.52200317,anonymous,EN,,,3,3,3,4,,,,3,,,,,,,,,2,2|5|4|6|1|3,4,1,5,6,5,5,1,5,1,3,3,5,3,1,1,9|1|10|6|3|8|2|11|4|5|7,2,,1,3,5df3e23d-9612-5751-e880-77bc2f737627,FL_53,D2R3
12/13/2019 14:11,12/13/2019 14:16,0,73.97.49.202,100,312,1,12/13/2019 14:16,R_3iw2KViC5bBiPic,,,,,48.69140625,-122.4132996,anonymous,EN,100,,1,3,2,1,,1,,,3,,4,,4,,3,,2,1|5|6|3|2|4,4,5,6,1,1,1,1,,2,4,1,4,,1,1,3|7|5|1|2|6|9|11|8|10|4,2,,1,5,5df3e22c-4278-16d5-4a30-aeb54d511a57,FL_53,D3R3
12/13/2019 14:12,12/13/2019 14:16,0,76.254.23.246,100,280,1,12/13/2019 14:16,R_1C2Bzw8XKCtkAfO,,,,,37.76879883,-122.262001,anonymous,EN,10,30,1,1,1,3,,,,3,,,,,,,,,1,4|3|2|5|6|1,4,5,2,6,4,3,1,1,1,5,1,3,1,3,1,5|9|4|10|1|2|7|11|8|3|6,2,,6,7,5df3e25c-5284-9fbf-34ea-40cb93c5f692,FL_53,D1R3
12/13/2019 14:14,12/13/2019 14:16,0,73.119.41.246,100,134,1,12/13/2019 14:16,R_1optkurOYvdari0,,,,,42.75059509,-71.08630371,anonymous,EN,85,15,3,3,3,1,,1,,,4,,3,,4,,4,,1,1|5|2|3|4|6,5,2,4,3,3,2,2,2,2,3,5,1,3,2,3,7|8|9|3|1|4|2|6|5|10|11,2,,3,4,5df3e2e7-74e3-2221-0d67-ef5f561601a7,FL_53,D2R3
12/13/2019 14:13,12/13/2019 14:16,0,35.129.3.136,100,185,1,12/13/2019 14:16,R_2VJCo7O4UoeXWgJ,,,,,38.80250549,-90.34480286,anonymous,EN,100,3,5,5,5,1,,1,,,4,,4,,4,,5,,2,2|4|3|1|5|6,4,3,1,5,5,5,5,5,5,5,5,5,5,5,5,8|1|7|9|2|5|11|3|10|6|4,2,,4,2,5df3e2db-ed5c-7bdc-777e-1c2ae3f87f21,FL_52,D2R1
12/13/2019 14:12,12/13/2019 14:16,0,71.64.13.175,100,293,1,12/13/2019 14:16,R_OBxXKML63vKYSI1,,,,,41.27789307,-84.35780334,anonymous,EN,40,10,1,1,1,1,,2,,,1,,2,,3,,2,,2,5|3|6|4|1|2,1,4,5,3,2,5,5,5,4,2,1,5,2,4,3,2|11|3|4|10|5|8|9|6|7|1,2,,1,4,5df3e24a-64c4-67eb-6079-273743b3cf88,FL_52,D2R2
12/13/2019 14:12,12/13/2019 14:17,0,74.98.250.56,100,261,1,12/13/2019 14:17,R_1kUHRLKIrYlLgQ5,,,,,40.50369263,-80.06829834,anonymous,EN,100,3,3,3,3,1,,1,,,4,,4,,4,,5,,1,3|1|6|2|4|5,5,3,2,4,4,1,4,5,3,1,1,5,1,4,4,11|5|10|6|4|9|7|1|3|2|8,2,,1,6,5df3e299-e7e4-6329-2014-5ee824442ab1,FL_52,Control
12/13/2019 14:10,12/13/2019 14:17,0,67.143.192.231,100,367,1,12/13/2019 14:17,R_1OkUpH0rNCTU4tu,,,,,37.75100708,-97.8219986,anonymous,EN,72,,3,3,3,1,,1,,,3,,3,,3,,2,,5,1|4|3|5|6|2,2,1,3,4,3,4,5,4,3,4,2,2,2,2,2,4|11|9|10|1|2|5|6|7|8|3,2,,2,3,5df3e1f7-f91e-0082-3204-2e73f8819d70,FL_52,D2R1
12/13/2019 14:14,12/13/2019 14:17,0,98.239.252.65,100,155,1,12/13/2019 14:17,R_x6imCkxpG0wqO9X,,,,,40.27549744,-80.05979919,anonymous,EN,64,3,1,1,1,3,,,,2,1,,2,,2,,1,,2,3|6|4|5|1|2,1,,3,4,3,4,5,5,2,5,1,4,2,5,2,6|9|7|8|10|3|2|4|5|11|1,2,,1,6,5df3e2f1-5261-b697-282e-5170ca9061c7,FL_52,D2R2
12/13/2019 14:11,12/13/2019 14:17,0,68.3.148.142,100,322,1,12/13/2019 14:17,R_3lVxYVHb9SE4UWk,,,,,33.34289551,-111.634697,anonymous,EN,73,8,1,1,5,1,,2,,,2,,2,,3,,1,,4,2|4|6|1|5|3,1,2,5,6,5,2,4,5,1,5,3,5,4,1,1,3|2|9|7|5|8|6|4|1|10|11,1,,1,7,5df3e253-48bc-4ddc-ef63-979796cc3020,FL_52,D1R1
12/13/2019 14:14,12/13/2019 14:17,0,172.58.188.235,100,194,1,12/13/2019 14:17,R_eKvjKjtLtbv17wZ,,,,,38.813797,-77.1486969,anonymous,EN,39,49,2,1,5,3,,,,3,,,,,,,,,4,5|2|4|1|6|3,2,3,1,6,4,4,3,4,1,4,3,4,3,4,4,3|4|1|10|9|5|7|8|2|6|11,2,,1,4,5df3e2eb-9ed0-39d7-ebca-e76c9726960c,FL_52,D3R2
12/13/2019 14:13,12/13/2019 14:17,0,12.205.204.202,100,262,1,12/13/2019 14:17,R_XnxfMXB2IVYv7zz,,,,,42.38160706,-88.00260162,anonymous,EN,50,50,1,3,3,3,,,,3,,,,,,,,,5,5|6|3|2|1|4,4,1,2,3,5,5,4,5,4,1,5,5,3,3,1,11|7|10|3|2|4|1|8|9|5|6,2,,1,3,5df3e292-3dfe-cca3-7201-5c302d329242,FL_53,D3R1
12/13/2019 14:10,12/13/2019 14:17,0,170.10.187.35,100,446,1,12/13/2019 14:17,R_agTmHSOQQ9byo6d,,,,,36.1835022,-94.17620087,anonymous,EN,50,50,3,1,2,3,,,,1,,2,,3,,2,,4,3,5|2|6|3|1|4,1,2,5,4,2,1,5,5,3,1,1,5,1,5,5,9|3|8|4|5|1|2|11|7|6|10,2,,1,2,5df3e1e4-7be7-b920-e6e8-81cd949b905e,FL_52,D3R3
12/13/2019 14:13,12/13/2019 14:17,0,107.77.196.107,100,255,1,12/13/2019 14:17,R_3JEmhq520PEfRGb,,,,,32.9992981,-96.83460236,anonymous,EN,,100,4,3,1,2,,,1,,,3,,3,,3,,3,2,2|6|3|4|1|5,5,6,,4,5,4,1,4,4,3,5,3,5,2,1,9|4|1|5|11|2|10|8|7|3|6,1,,1,6,5df3e2cd-f405-01e6-f439-5ff6c3c28d23,FL_52,D3R1
12/13/2019 14:13,12/13/2019 14:17,0,75.143.196.100,100,262,1,12/13/2019 14:17,R_1BSh6Kej64dGiOB,,,,,47.49530029,-111.2492981,anonymous,EN,83,17,2,2,3,1,,2,,,2,,3,,2,,2,,4,4|3|2|5|6|1,2,6,1,5,4,3,1,3,4,3,4,5,5,2,1,6|4|1|10|3|11|2|8|7|5|9,2,,1,4,5df3e2c0-af6d-2588-dd19-0152fb43ab1c,FL_52,D1R1
12/13/2019 14:10,12/13/2019 14:17,0,72.168.160.223,100,476,1,12/13/2019 14:17,R_1joKYvjywT6BAS9,,,,,37.75100708,-97.8219986,anonymous,EN,1,100,2,4,4,2,,,1,,,3,,3,,4,,5,4,2|5|4|3|6|1,2,1,6,5,5,2,2,2,2,2,2,2,4,1,1,4|7|5|3|1|2|9|11|6|8|10,2,,1,6,5df3e1db-ad67-0895-e06d-511c06be7f4f,FL_53,Control
12/13/2019 14:14,12/13/2019 14:18,0,69.180.145.251,100,204,1,12/13/2019 14:18,R_C1tzALJfKxQy557,,,,,44.78430176,-93.2201004,anonymous,EN,65,35,2,1,2,3,,,,2,2,,2,,2,,2,,4,2|5|3|6|4|1,2,1,3,5,5,2,4,4,1,4,2,5,1,2,4,8|5|9|10|11|1|6|3|2|7|4,2,,1,3,5df3e319-010e-4fd4-42a6-ffaa30fd7672,FL_53,D3R3
12/13/2019 14:14,12/13/2019 14:18,0,24.96.214.115,100,210,1,12/13/2019 14:18,R_2q2I9OSp80rq9f0,,,,,32.81129456,-85.17489624,anonymous,EN,3,91,1,1,4,3,,,,1,,3,,3,,3,,3,4,5|2|4|3|6|1,6,1,2,5,5,1,4,1,1,1,1,1,5,1,1,11|5|4|2|8|9|10|3|1|6|7,2,,6,5,5df3e31d-2413-6cf0-e097-76b7c5dabfce,FL_53,D2R2
12/13/2019 14:11,12/13/2019 14:18,0,97.82.162.85,100,396,1,12/13/2019 14:18,R_2RVsP7KOYW3Aqn1,,,,,34.83079529,-82.35070038,anonymous,EN,25,62,1,1,1,2,,,2,,,3,,3,,3,,3,4,1|5|3|6|2|4,1,2,5,6,5,3,5,2,3,,2,4,1,1,1,2|7|1|11|8|9|6|3|10|5|4,2,,1,5,5df3e253-cbe4-ac12-b2ce-21953f833181,FL_53,D3R3
12/13/2019 14:14,12/13/2019 14:18,0,172.58.221.186,100,231,1,12/13/2019 14:18,R_3PA0T2UzFgwkjX5,,,,,41.87399292,-71.38439941,anonymous,EN,88,8,1,3,3,1,,1,,,3,,3,,3,,4,,3,6|4|5|3|2|1,2,5,1,4,5,3,5,3,3,3,3,3,2,3,5,11|9|8|10|5|3|2|1|6|4|7,2,,3,4,5df3e313-0db0-35dc-d12f-a3bc7d8c60ad,FL_53,Q70
12/13/2019 14:14,12/13/2019 14:18,0,104.181.236.222,100,234,1,12/13/2019 14:18,R_3KNH99tiMdtfc2l,,,,,41.78919983,-88.26200104,anonymous,EN,3,85,3,3,2,2,,,1,,,3,,3,,3,,2,2,5|4|6|3|2|1,1,4,5,6,3,3,3,4,2,3,3,1,5,1,1,7|5|3|9|6|11|10|1|8|2|4,2,,1,4,5df3e324-0953-c979-5563-d44c92a21822,FL_53,Control
12/13/2019 14:11,12/13/2019 14:18,0,137.119.81.30,100,448,1,12/13/2019 14:18,R_1P4Z5nX8muU9a0U,,,,,32.91459656,-95.27259827,anonymous,EN,0,100,1,1,1,2,,,1,,,3,,3,,4,,5,4,3|6|4|1|5|2,1,5,6,2,5,3,4,3,2,3,4,3,5,2,1,9|7|11|4|2|1|10|6|8|3|5,2,,1,5,5df3e232-e436-c443-7df9-31764a5fb39a,FL_52,D3R1
12/13/2019 14:14,12/13/2019 14:19,0,72.130.10.108,100,258,1,12/13/2019 14:19,R_1JRVEsKJFGW5jwq,,,,,21.33279419,-158.0180969,anonymous,EN,1,93,3,3,5,2,,,1,,,3,,3,,3,,3,5,5|6|2|3|4|1,6,4,1,2,5,1,4,2,1,5,4,4,5,1,1,11|3|7|5|4|6|10|9|8|1|2,2,,5,7,5df3e2f5-b056-5b39-ad3b-87f36ac34006,FL_52,D2R2
12/13/2019 14:14,12/13/2019 14:19,0,192.180.133.131,100,277,1,12/13/2019 14:19,R_3qecUkiMjvNU0EJ,,,,,37.82400513,-85.9375,anonymous,EN,1,100,5,3,5,2,,,1,,,3,,3,,3,,4,6,6|1|3|2|5|4,4,1,3,5,3,1,5,2,1,3,3,4,1,3,1,2|9|6|8|11|10|1|7|4|5|3,2,,1,2,5df3e30f-7fd4-f50d-cfab-354981a2d191,FL_52,D1R3
12/13/2019 14:14,12/13/2019 14:19,0,71.29.14.94,100,291,1,12/13/2019 14:19,R_XGKQVRUAXP4Ivrr,,,,,35.41549683,-80.61430359,anonymous,EN,5,85,1,1,1,2,,,1,,,4,,3,,4,,5,1,1|2|3|5|6|4,4,2,6,5,5,1,4,4,1,4,1,1,3,1,1,1|7|11|3|9|5|10|6|2|8|4,2,,1,6,5df3e305-b35c-c0e7-a626-71d3bd4660d5,FL_53,D2R1
12/13/2019 14:14,12/13/2019 14:19,0,50.34.125.25,100,291,1,12/13/2019 14:19,R_26gNcie8iXGuP9a,,,,,47.89779663,-122.0693054,anonymous,EN,100,1,1,2,1,1,,1,,,3,,4,,3,,3,,1,4|6|1|3|5|2,3,2,6,5,1,5,4,5,1,5,1,5,4,4,3,2|8|7|3|9|6|4|1|5|11|10,2,,1,7,5df3e2e3-4693-1566-2565-8ed2d5a14035,FL_52,Control
12/13/2019 14:14,12/13/2019 14:19,0,24.16.113.249,100,321,1,12/13/2019 14:19,R_1HhrvTOkAqysvec,,,,,47.73449707,-117.4469986,anonymous,EN,10,90,1,4,1,2,,,1,,,3,,3,,3,,4,1,2|4|3|5|6|1,4,2,5,6,5,2,4,4,3,5,4,5,5,3,2,8|4|5|3|1|9|7|11|6|10|2,2,,1,7,5df3e2d8-c007-de51-9d8a-f5a7bc256a04,FL_53,Control
12/13/2019 14:14,12/13/2019 14:19,0,24.96.10.173,100,283,1,12/13/2019 14:19,R_QnVYHcCXOVeVvVv,,,,,40.08180237,-82.96649933,anonymous,EN,,70,1,1,1,2,,,2,,,2,,2,,3,,2,1,1|5|2|4|6|3,4,5,2,6,5,1,2,3,1,3,4,4,3,1,4,8|9|6|11|4|3|7|2|10|1|5,2,,1,4,5df3e2e0-fd4d-a965-8ba9-2b808c3b63ba,FL_52,Q70
12/13/2019 14:14,12/13/2019 14:19,0,76.111.251.68,100,300,1,12/13/2019 14:19,R_1C2uDpaINH3xP2V,,,,,26.59910583,-80.12840271,anonymous,EN,72,2,1,1,3,3,,,,2,4,,2,,3,,2,,1,6|4|2|1|3|5,2,,4,3,2,4,4,4,3,4,1,5,1,4,2,11|8|3|7|5|2|10|1|9|4|6,2,,1,7,5df3e31e-72e2-58b7-7674-93296d4fac6a,FL_53,Q70
12/13/2019 14:14,12/13/2019 14:19,0,114.124.165.213,100,338,1,12/13/2019 14:19,R_1OZyqZ2S3q4YZOS,,,,,-6.174102783,106.8295898,anonymous,EN,100,56,5,4,5,1,,2,,,3,,4,,4,,4,,4,4|3|1|2|5|6,2,5,3,6,5,5,5,5,5,5,5,1,3,1,5,10|1|7|5|8|9|3|4|11|2|6,2,,1,4,5df3e2c6-e90e-33cd-e9f6-f6507876c616,FL_53,D3R1
12/13/2019 14:14,12/13/2019 14:20,0,73.11.160.31,100,402,1,12/13/2019 14:20,R_1OpEm17LSkdcUEX,,,,,46.72459412,-122.9671021,anonymous,EN,50,60,2,4,2,2,,,2,,,2,,2,,3,,3,5,1|4|3|2|6|5,4,,,,4,3,3,2,2,4,4,3,4,1,1,6|1|10|3|9|4|8|7|2|11|5,2,,1,7,5df3e2c0-fa3f-0d63-0ad7-a272c6f55873,FL_52,D3R3
12/13/2019 14:14,12/13/2019 14:20,0,72.228.35.213,100,378,1,12/13/2019 14:20,R_3R48rcniZMSzCNE,,,,,43.00340271,-73.84200287,anonymous,EN,100,,1,,1,1,,1,,,4,,3,,4,,4,,1,6|1|4|2|5|3,2,3,4,5,5,1,5,1,2,1,1,4,1,4,4,4|1|7|10|5|11|6|9|2|3|8,2,,1,7,5df3e2e8-18ea-66d7-2fd3-880815b1ef9c,FL_52,Q70
12/13/2019 14:14,12/13/2019 14:20,0,172.58.173.75,100,367,1,12/13/2019 14:20,R_2dj7FVcR11qrrfs,,,,,28.01089478,-82.49479675,anonymous,EN,30,70,3,1,3,3,,,,1,,2,,3,,3,,2,1,1|2|3|5|4|6,2,4,3,6,5,3,2,5,2,4,2,5,1,5,1,7|6|5|8|2|11|1|9|10|4|3,2,,1,5,5df3e2d4-2c81-e0c9-31e8-5ee6bf92152a,FL_53,D3R1
12/13/2019 14:13,12/13/2019 14:20,0,172.58.171.64,100,462,1,12/13/2019 14:20,R_1EgG6xNwHdLjR0c,,,,,28.57589722,-81.39569855,anonymous,EN,60,75,5,3,4,1,,2,,,2,,3,,3,,3,,1,4|3|2|1|6|5,3,4,2,5,4,5,5,5,1,4,2,4,4,5,3,6|10|7|8|4|11|1|9|2|3|5,2,,1,5,5df3e29f-8048-3d9b-a2e8-45bf713d49a2,FL_53,D1R3
12/13/2019 14:13,12/13/2019 14:21,0,75.185.237.198,100,464,1,12/13/2019 14:21,R_ZmGYawcV4HqDFdf,,,,,39.87440491,-84.3286972,anonymous,EN,10,30,2,1,4,3,,,,2,2,,2,,2,,1,,2,2|6|5|4|1|3,1,4,3,5,5,4,5,5,3,3,1,5,1,2,1,5|3|9|7|1|2|8|4|11|10|6,2,,1,3,5df3e2a4-0d1b-bee2-c5a6-e1018a9269f2,FL_53,D3R3
12/13/2019 14:12,12/13/2019 14:22,0,100.6.79.203,100,611,1,12/13/2019 14:22,R_BX1mfPBBT23uqE9,,,,,40.32139587,-80.03780365,anonymous,EN,21,97,1,4,1,2,,,1,,,4,,4,,4,,4,1,5|2|1|3|4|6,4,5,2,6,4,4,2,4,3,4,3,3,5,1,1,2|7|6|9|11|4|3|1|5|10|8,2,,1,7,5df3e276-a657-d73e-ff0d-d377113fb8bc,FL_52,Q70
12/13/2019 14:14,12/13/2019 14:22,0,68.194.168.183,100,468,1,12/13/2019 14:22,R_3PqbBva4cgjMeX5,,,,,41.7868042,-73.90630341,anonymous,EN,100,0,1,,1,1,,1,,,4,,4,,4,,5,,1,1|2|3|5|6|4,2,5,3,6,1,5,5,5,1,5,1,5,1,5,3,2|5|8|6|1|7|11|9|10|4|3,2,,1,7,5df3e2f1-6572-a746-7a1c-dd51ce0706a0,FL_53,D1R1
12/13/2019 14:14,12/13/2019 14:22,0,107.242.117.38,100,507,1,12/13/2019 14:22,R_2CjF1CCLvcbP4Mq,,,,,37.75100708,-97.8219986,anonymous,EN,92,,1,5,1,2,,,2,,,1,,2,,1,,1,5,3|1|6|2|4|5,4,2,6,1,3,2,2,4,3,1,1,5,4,2,4,2|10|6|7|3|8|1|11|5|4|9,2,,1,5,5df3e2fd-cdb8-e76b-76eb-1d2a05830a41,FL_53,D1R1
12/13/2019 14:14,12/13/2019 14:22,0,72.79.50.47,100,511,1,12/13/2019 14:22,R_2tJMDSzW00pKLsv,,,,,40.73550415,-74.32530212,anonymous,EN,4,55,2,2,1,2,,,1,,,3,,3,,3,,3,4,4|5|3|6|2|1,2,1,3,5,5,4,3,2,5,1,2,3,4,1,5,3|8|2|4|10|1|9|5|11|6|7,2,,1,6,5df3e2db-e263-08a3-dcbf-27d5a5b07f9a,FL_52,D1R1
12/13/2019 14:15,12/13/2019 14:23,0,108.58.167.30,100,522,1,12/13/2019 14:23,R_uzed2bTqiMg7Nuh,,,,,40.78860474,-74.16339874,anonymous,EN,29,100,1,2,1,2,,,1,,,3,,4,,4,,5,3,3|6|5|2|1|4,6,5,2,1,4,4,4,5,5,5,5,5,4,4,4,4|1|3|7|10|8|11|9|6|5|2,2,,1,4,5df3e2e2-7d7c-7847-cfbd-cd649a15dc09,FL_52,D3R3
12/13/2019 14:12,12/13/2019 14:24,0,99.42.16.252,100,711,1,12/13/2019 14:24,R_PCifVkpAdRjriO5,,,,,42.16140747,-87.96600342,anonymous,EN,92,10,1,1,1,1,,2,,,2,,3,,3,,4,,2,4|2|3|5|1|6,1,4,5,6,3,5,4,4,4,5,1,4,2,2,2,8|5|9|3|6|1|2|11|7|10|4,2,,1,7,5df3e280-95f6-3a77-cc42-483e2feeb2f4,FL_53,Control
12/13/2019 14:13,12/13/2019 14:28,0,50.49.192.148,100,871,1,12/13/2019 14:28,R_ukorsHcfk0G0ybf,,,,,41.39439392,-74.33319855,anonymous,EN,100,1,1,1,3,3,,,,2,2,,2,,2,,2,,1,1|2|6|4|3|5,2,3,4,5,4,5,5,5,2,4,1,5,1,4,4,1|5|3|9|11|6|10|2|4|8|7,2,,1,7,5df3e2a1-9937-3a59-90aa-ebdffc55a544,FL_52,D3R3
12/13/2019 14:38,12/13/2019 15:03,0,68.112.120.34,100,1470,1,12/13/2019 15:03,R_1OHJH3pgauA9KtI,,,,,43.03709412,-89.39320374,anonymous,EN,,0,1,1,4,1,,1,,,3,,3,,4,,2,,1,6|1|5|2|3|4,2,3,4,5,,5,5,5,5,5,,5,,5,,8|2|6|9|7|10|1|4|11|3|5,2,,1,,5df3e1fd-3528-3e98-e6d3-560a7199f1ab,FL_52,D3R3
12/13/2019 15:08,12/13/2019 15:09,0,208.184.161.156,100,44,1,12/13/2019 15:09,R_U9qdslsT4PM8qBz,,,,,33.99519348,-117.5218964,anonymous,EN,100,100,1,,,3,,,,3,,,,,,,,,3,3|1|2|6|5|4,1,6,2,4,2,4,5,3,1,2,1,,3,3,2,7|5|2|9|4|8|6|11|1|3|10,2,,2,7,5df3ef9b-3035-e5f2-c02d-183c85d4318d,FL_53,D1R1
12/13/2019 15:07,12/13/2019 15:09,0,97.81.99.48,100,104,1,12/13/2019 15:09,R_3PY7kgqUlBm7yew,,,,,33.94610596,-83.41799927,anonymous,EN,,99,3,2,1,2,,,1,,,3,,2,,3,,4,4,4|1|3|6|2|5,3,1,6,2,2,2,2,2,2,2,2,2,2,2,1,5|3|6|1|10|7|11|2|8|9|4,2,,1,2,5df3ef89-2536-e079-7290-20991d6efce9,FL_52,D2R3
12/13/2019 15:08,12/13/2019 15:09,0,38.127.179.130,100,84,1,12/13/2019 15:09,R_1E0VCWTBtTbmv98,,,,,39.0480957,-77.47280121,anonymous,EN,100,98,5,4,5,1,,1,,,4,,4,,4,,5,,2,2|5|6|1|3|4,5,6,1,3,5,5,4,5,5,4,5,5,5,5,5,8|11|1|3|4|9|6|10|5|7|2,2,,1,4,5df3efb0-99f5-4be4-487e-48e43d3fa207,FL_53,D1R1
12/13/2019 15:08,12/13/2019 15:10,0,66.119.106.195,100,102,1,12/13/2019 15:10,R_2bJcvPcwnCmMpCy,,,,,34.8789978,-83.99199677,anonymous,EN,,99,4,3,4,2,,,1,,,4,,4,,4,,5,6,3|4|6|2|1|5,2,5,4,1,5,5,3,5,3,1,1,5,5,4,1,9|6|7|4|10|11|2|5|3|1|8,2,,1,4,5df3efd4-a352-7b0e-82e8-a722b7ae7966,FL_52,D3R1
12/13/2019 15:08,12/13/2019 15:10,0,107.77.231.130,100,164,1,12/13/2019 15:10,R_2ByDfhv3QfvP6Do,,,,,33.78540039,-117.7947998,anonymous,EN,58,38,3,3,3,1,,1,,,2,,2,,3,,3,,2,6|5|2|1|3|4,1,3,4,5,5,5,5,5,4,5,3,5,1,4,5,9|11|4|3|7|6|10|1|5|8|2,2,,1,2,5df3ef66-7f3d-7aeb-3a71-030b8fe06ade,FL_52,Control
12/13/2019 15:08,12/13/2019 15:10,0,50.242.203.30,100,125,1,12/13/2019 15:10,R_5vQK2t48nCYEhYl,,,,,38.85740662,-77.09999847,anonymous,EN,100,50,4,5,4,1,,1,,,4,,4,,4,,5,,2,1|6|4|2|5|3,5,6,1,4,4,,4,3,5,5,4,4,4,5,5,7|10|4|2|1|5|8|6|3|9|11,2,,1,4,5df3ef84-d222-56c0-b6a3-cefa5e47b63d,FL_53,D1R3
12/13/2019 15:08,12/13/2019 15:11,0,65.188.81.48,100,141,1,12/13/2019 15:11,R_2vYvMUmaYeBah3P,,,,,35.21369934,-81.12200165,anonymous,EN,0,100,1,1,5,2,,,2,,,2,,2,,2,,2,1,5|1|2|4|6|3,3,2,4,,5,1,5,5,1,1,2,4,5,3,1,5|4|8|10|11|6|2|3|1|9|7,2,,1,3,5df3efd4-242f-1bd8-0c5f-e2bd8b7bf044,FL_53,D3R1
12/13/2019 15:10,12/13/2019 15:11,0,107.77.195.165,100,57,1,12/13/2019 15:11,R_3rMr9OSztnM1io5,,,,,39.95869446,-82.998703,anonymous,EN,79,,5,2,2,3,,,,3,,,,,,,,,1,5|1|3|6|4|2,6,5,3,4,,3,3,1,2,2,4,1,4,2,2,6|2|10|8|4|3|5|9|7|11|1,2,,1,3,5df3eff4-248f-2538-2e34-82982ec7d006,FL_53,D2R3
12/13/2019 15:08,12/13/2019 15:11,0,107.77.173.3,100,214,1,12/13/2019 15:11,R_3KJAOnout9vTizJ,,,,,41.84829712,-87.65170288,anonymous,EN,88,19,1,1,1,1,,1,,,4,,4,,4,,5,,4,6|4|3|5|2|1,1,2,3,5,5,1,2,4,2,5,2,5,2,4,2,9|7|8|5|10|6|3|11|2|1|4,2,,1,6,5df3ef6e-fbf6-75ff-c82b-400ce7fd063f,FL_53,D3R3
12/13/2019 15:08,12/13/2019 15:11,0,174.208.17.199,100,210,1,12/13/2019 15:11,R_1IRG62rpMNzRHnh,,,,,40.78489685,-111.9337997,anonymous,EN,29,82,1,1,1,2,,,1,,,4,,3,,3,,4,4,5|1|3|6|4|2,1,2,5,6,4,5,2,4,1,4,2,4,4,4,2,10|6|3|7|4|9|5|11|2|1|8,2,,1,6,5df3ef7a-0818-8833-6bfd-b5878af63d23,FL_53,D1R1
12/13/2019 15:10,12/13/2019 15:11,0,73.129.164.140,100,74,1,12/13/2019 15:11,R_1pDtfQAFb8O8CPB,,,,,39.33270264,-76.7358017,anonymous,EN,100,,3,1,2,3,,,,2,1,,1,,,,,,5,1|6|5|4|3|2,6,3,2,4,,,4,,4,,,,,,,3|5|10|11|6|8|1|4|2|7|9,2,,2,3,5df3f03c-1f8f-ee31-dfca-e4d7b0620af5,FL_52,D2R1
