StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,EDHfavor,EDHmanip_1,EDHmanip_2,EDHmanip_3,VBMfavor,VBMmanip_1,VBMmanip_2,VBMmanip_3,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,gender,gender_3_TEXT,race,age,rid,FL_50_DO,EDHTreat_DO,VBMTreat_DO
11/15/2019 9:37,11/15/2019 9:41,0,73.145.178.89,100,234,1,11/15/2019 9:41,R_1r34GFod4DQx2eE,,,,,42.28070068,-83.78009796,anonymous,EN,70,83,1,1,1,3,,,,1,,2,,3,,3,,1,4,3,2,1,,,,,4,4,3,1,1,5,1,3,4,2,,1,7,5dceb7ff-5c9f-9173-af74-15f2dce0c109,FL_52,EDHcontrol2,
11/15/2019 9:52,11/15/2019 9:57,0,100.14.48.103,100,319,1,11/15/2019 9:57,R_3aZytXnW0TuswMx,,,,,40.18299866,-74.91100311,anonymous,EN,50,50,1,2,1,2,,,2,,,2,,2,,3,,2,5,2,4,1,,,,,4,2,5,4,5,2,1,3,4,2,,5,7,5dcebb9c-e6f6-901b-2020-d14df7452e61,FL_52,EDHcontrol,
11/14/2019 23:29,11/15/2019 9:58,0,24.162.99.238,100,37742,1,11/15/2019 9:58,R_DRUeIX6NVTIgFDH,,,,,31.53379822,-97.19229889,anonymous,EN,99,49,2,2,4,1,,1,,,2,,3,,4,,3,,3,3,3,3,,,,,2,2,3,5,2,3,2,3,3,1,,1,6,5dce2955-7407-f564-ed56-2be39fc2b803,FL_52,EDHdem,
11/15/2019 10:08,11/15/2019 10:11,0,173.171.154.131,100,177,1,11/15/2019 10:11,R_2SAYeehExOCDbDP,,,,,28.47970581,-82.55619812,anonymous,EN,20,100,5,3,4,2,,,2,,,3,,3,,3,,4,4,3,5,3,,,,,4,4,4,3,3,4,3,4,5,2,,1,7,5dcebf40-8b4b-4023-a413-0a6ee196a157,FL_52,EDHcontrol,
11/15/2019 10:18,11/15/2019 10:22,0,67.254.54.146,100,225,1,11/15/2019 10:22,R_2albvju6FIUNoy0,,,,,40.75469971,-73.96140289,anonymous,EN,51,62,2,2,3,2,,,2,,,2,,2,,2,,3,,,,,2,3,2,4,3,2,3,3,3,2,3,3,2,2,,5,7,5dcec1b2-e004-ce2a-6384-a0abcf3d9430,FL_53,,VBMfraud
11/15/2019 10:17,11/15/2019 10:23,0,108.39.163.79,100,340,1,11/15/2019 10:23,R_3NZY3KTVER7Y3Tz,,,,,40.09880066,-79.83660126,anonymous,EN,61,2,1,1,1,3,,,,2,2,,1,,3,,3,,2,3,3,4,,,,,2,2,3,2,1,2,2,3,3,2,,1,7,5dcec188-06cf-9f46-67a9-bdc5112d14b4,FL_52,EDHcontrol,
11/15/2019 10:42,11/15/2019 10:47,0,207.210.129.46,100,312,1,11/15/2019 10:47,R_1lfR6seGgjMWuOW,,,,,41.55209351,-73.20829773,anonymous,EN,40,50,1,1,2,2,,,2,,,3,,3,,3,,2,4,2,2,2,,,,,4,3,4,4,4,3,4,3,3,2,,6,7,5dcec762-f207-380b-e9fd-53fdc2d34b80,FL_52,EDHfraud,
11/15/2019 11:32,11/15/2019 11:34,0,75.149.136.201,100,117,1,11/15/2019 11:34,R_28TgU4mDqajB1Zc,,,,,42.373703,-71.12840271,anonymous,EN,93,0,2,2,1,1,,1,,,4,,4,,4,,5,,5,1,1,1,,,,,1,4,5,5,3,3,1,5,1,2,,5,7,5dced30c-191e-09dd-b190-46d9e5dbf01d,FL_52,EDHdem,
11/15/2019 12:15,11/15/2019 12:19,0,73.230.234.154,100,249,1,11/15/2019 12:19,R_Y96qQrTxPatcrv3,,,,,39.83070374,-77.21769714,anonymous,EN,56,72,3,2,3,3,,,,3,,,,,,,,,,,,,3,2,4,5,3,5,5,4,3,3,5,5,5,2,,1,7,5dcedc8d-250c-6a5a-fcd1-ab70ea21d5b4,FL_53,,VBMcontrol
11/15/2019 12:35,11/15/2019 12:37,0,98.216.160.20,100,152,1,11/15/2019 12:37,R_2yeFI04mDuCL4HQ,,,,,42.63510132,-71.30139923,anonymous,EN,80,45,3,3,3,1,,2,,,2,,2,,3,,3,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,,2,,5,7,5dcee188-58ba-975b-46c3-11ee34cc4cc1,FL_53,,VBMbureau
11/15/2019 12:48,11/15/2019 12:52,0,76.118.142.11,100,228,1,11/15/2019 12:52,R_3nDCRahISVbFSIs,,,,,43.01100159,-71.45709991,anonymous,EN,,,3,3,3,4,,,,3,,,,,,,,,,,,,1,3,3,5,5,3,3,1,3,3,1,3,3,2,,6,7,5dcee4e9-819b-9df1-7d9e-1434fc213c90,FL_53,,VBMdem
11/15/2019 12:59,11/15/2019 13:06,0,74.90.29.51,100,422,1,11/15/2019 13:06,R_23dbJDQbAXkPf2u,,,,,41.17050171,-74.75,anonymous,EN,10,73,1,1,1,3,,,,1,,3,,3,,3,,3,4,1,3,2,,,,,5,3,4,4,4,5,5,4,5,2,,1,7,5dcee756-59d3-adfc-cfda-5e8a683e8aa0,FL_52,EDHfraud,
11/15/2019 13:10,11/15/2019 13:14,0,74.73.24.32,100,224,1,11/15/2019 13:14,R_245JvUGnHMuvFVS,,,,,40.72599792,-73.84799957,anonymous,EN,58,55,3,3,3,3,,,,3,,,,,,,,,,,,,3,2,3,4,3,2,4,4,2,3,3,4,4,2,,5,7,5dcee9e1-3893-5b25-c990-c0e7aabba30d,FL_53,,VBMdem
11/15/2019 13:38,11/15/2019 13:43,0,99.203.121.233,100,284,1,11/15/2019 13:43,R_3egETAELU5VVcyv,,,,,42.10150146,-72.58979797,anonymous,EN,5,82,1,2,1,2,,,1,,,4,,3,,4,,3,,,,,1,3,3,5,5,2,4,1,1,1,4,4,5,2,,1,7,5dcef08a-05d4-60cb-dcde-dff53a711fe0,FL_53,,VBMbureau
11/15/2019 15:13,11/15/2019 15:16,0,67.252.37.142,100,208,1,11/15/2019 15:16,R_1hRbP0iBhPdGadK,,,,,42.91349792,-78.88899994,anonymous,EN,40,70,1,1,1,3,,,,1,,2,,2,,3,,2,4,2,4,1,,,,,5,4,4,5,1,5,2,3,4,2,,3,7,5dcf06c1-8545-0f60-e7cf-bed8b7d2b106,FL_52,EDHfraud,
11/15/2019 16:18,11/15/2019 16:21,0,24.115.39.179,100,166,1,11/15/2019 16:21,R_3fSG2PZUtAlOQHm,,,,,40.25630188,-75.83439636,anonymous,EN,23,77,2,2,4,2,,,1,,,3,,3,,3,,1,1,3,5,3,,,,,5,3,2,3,1,2,4,3,3,2,,1,7,5dcf162a-48a9-0693-51c1-5ffd906b3f99,FL_52,EDHbureau,
11/15/2019 17:18,11/15/2019 17:21,0,74.69.202.82,100,206,1,11/15/2019 17:21,R_12Q23scOI8SiX9v,,,,,44.48109436,-71.18920135,anonymous,EN,0,0,1,1,5,3,,,,3,,,,,,,,,4,1,1,1,,,,,4,4,3,2,1,1,1,3,3,2,,4,7,5dcf2406-6e16-7020-f95b-5270a8257ebd,FL_52,EDHcontrol,
11/15/2019 17:35,11/15/2019 17:41,0,67.163.196.52,100,336,1,11/15/2019 17:41,R_qC4HU0NgXms2JVL,,,,,41.0941925,-80.46849823,anonymous,EN,4,51,1,2,1,2,,,2,,,3,,3,,3,,4,,,,,1,1,4,5,5,1,1,1,1,4,5,3,4,2,,1,,5dcf281d-d558-b98a-66fb-5e1a29ce885e,FL_53,,VBMbureau
11/15/2019 18:25,11/15/2019 18:28,0,172.58.155.191,100,218,1,11/15/2019 18:28,R_3EAytZ4DEK1hybj,,,,,35.2368927,-80.89569855,anonymous,EN,100,,5,1,2,1,,1,,,4,,4,,4,,4,,4,2,3,2,,,,,4,4,4,5,5,5,4,3,4,2,,5,7,5dcf33c4-b245-398f-b0a0-9465c5074faf,FL_52,EDHbureau,
11/15/2019 18:43,11/15/2019 18:45,0,73.218.249.21,100,128,1,11/15/2019 18:45,R_3PvPC67qQSoO2ia,,,,,41.71659851,-71.14309692,anonymous,EN,21,,3,3,3,4,,,,3,,,,,,,,,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,2,,6,7,5dcf37d0-3f5e-5709-4f34-c784a67e1cf6,FL_52,EDHcontrol2,
11/15/2019 19:53,11/15/2019 19:55,0,24.34.194.153,100,168,1,11/15/2019 19:55,R_WpVbRI6emjNhj5T,,,,,42.36540222,-72.46710205,anonymous,EN,30,63,3,2,2,2,,,2,,,3,,3,,3,,2,,,,,3,3,3,3,4,2,3,3,2,2,4,3,2,2,,5,7,5dcf4841-f1ef-a7b8-1a23-73f46bd6d70b,FL_53,,VBMdem
11/15/2019 20:38,11/15/2019 20:41,0,141.157.200.102,100,186,1,11/15/2019 20:41,R_11jTUpWhd0eAuko,,,,,40.64689636,-73.93440247,anonymous,EN,59,,3,3,3,1,,1,,,4,,3,,3,,3,,5,3,3,3,,,,,3,3,3,3,3,3,3,3,3,2,,2,,5dcf52e5-b2db-6771-99ab-41507de553bc,FL_52,EDHcontrol2,
11/16/2019 8:49,11/16/2019 8:54,0,73.17.93.247,100,265,1,11/16/2019 8:54,R_3in9PitQ2GV02RO,,,,,41.55569458,-72.66320038,anonymous,EN,,100,1,1,2,2,,,1,,,3,,3,,4,,3,2,5,5,3,,,,,5,1,1,3,3,3,3,3,3,2,,1,,5dcffe25-6422-5732-dc9b-d89fe88640a0,FL_52,EDHcontrol2,
11/16/2019 10:21,11/16/2019 10:30,0,24.34.223.179,100,486,1,11/16/2019 10:30,R_0jpd2uGFZBB9M1X,,,,,41.55569458,-72.66320038,anonymous,EN,100,,3,3,1,1,,1,,,4,,4,,4,,5,,5,5,1,1,,,,,3,1,5,4,1,2,1,2,1,2,,3,7,5dd01407-063a-6a19-d1bf-a1f408a3c513,FL_52,EDHbureau,
11/16/2019 11:12,11/16/2019 11:16,0,73.227.210.184,100,259,1,11/16/2019 11:16,R_1dM5gv2kRbX3DyJ,,,,,42.39729309,-71.03720093,anonymous,EN,77,36,1,,,3,,,,2,2,,3,,3,,1,,5,3,3,1,,,,,3,4,5,5,3,4,3,4,1,2,,1,7,5dd01fde-adf9-815d-6725-1b0a572376eb,FL_52,EDHfraud,
11/16/2019 11:26,11/16/2019 11:29,0,107.77.203.57,100,194,1,11/16/2019 11:29,R_2waCbEMv7r1OrZB,,,,,39.01570129,-77.00849915,anonymous,EN,57,34,2,1,4,4,,,,3,,,,,,,,,5,3,3,3,,,,,3,3,3,3,3,3,1,3,3,2,,6,6,5dd02323-98d2-6e7c-47e0-ba63f026cd29,FL_52,EDHdem,
11/16/2019 11:41,11/16/2019 11:47,0,108.36.244.23,100,341,1,11/16/2019 11:47,R_3EZkQzdWY8kTXH2,,,,,40.18499756,-75.00409698,anonymous,EN,33,86,3,3,4,2,,,2,,,3,,3,,3,,2,,,,,2,4,3,1,3,3,3,3,3,2,4,3,5,2,,1,7,5dd02682-b332-9e6b-6f38-880c523b3b58,FL_53,,VBMbureau
11/16/2019 14:28,11/16/2019 14:36,0,73.69.175.99,100,464,1,11/16/2019 14:36,R_ZdA3Dxhc7Wy4AhP,,,,,42.25570679,-72.51999664,anonymous,EN,10,91,3,2,4,3,,,,3,,,,,,,,,,,,,1,5,5,5,5,2,3,2,1,1,5,1,5,2,,1,7,5dd04d9e-5c40-dd4c-eec1-232079612911,FL_53,,VBMcontrol
11/16/2019 15:42,11/16/2019 15:46,0,96.237.159.106,100,245,1,11/16/2019 15:46,R_23fOCUhdfEU592s,,,,,42.34910583,-71.54309845,anonymous,EN,,100,2,1,1,2,,,1,,,4,,4,,4,,5,,,,,1,4,2,5,5,2,2,4,2,2,4,4,4,2,,5,7,5dd05efd-7463-0714-6f57-6fb5d758c396,FL_53,,VBMcontrol2
11/16/2019 17:20,11/16/2019 17:25,0,172.58.219.164,100,277,1,11/16/2019 17:25,R_3k1BnR2ID89NgbC,,,,,42.39349365,-71.18360138,anonymous,EN,65,28,1,4,1,3,,,,2,3,,3,,3,,3,,4,3,3,1,,,,,5,1,2,5,3,1,4,5,3,2,,1,7,5dd07617-3abb-2a27-f11f-caaaa3690d2a,FL_52,EDHcontrol,
11/16/2019 17:42,11/16/2019 17:43,0,73.236.86.50,100,57,1,11/16/2019 17:43,R_6tY4n1PcJsHYe2t,,,,,40.63439941,-79.62010193,anonymous,EN,29,35,3,3,3,3,,,,3,,,,,,,,,1,3,3,3,,,,,3,3,3,3,3,3,3,3,3,1,,4,7,5dd07b44-c8a1-93ea-4e55-c5ecae695b5e,FL_52,EDHdem,
11/16/2019 17:52,11/16/2019 17:57,0,148.74.84.19,100,326,1,11/16/2019 17:57,R_12Ke5yVnDKvVHk7,,,,,41.35539246,-74.26509857,anonymous,EN,,54,1,1,5,3,,,,1,,2,,2,,3,,2,2,3,3,3,,,,,5,2,2,1,1,4,1,3,5,2,,1,,5dd07d88-865b-e804-4d30-669340f04e6d,FL_52,EDHfraud,
11/16/2019 18:12,11/16/2019 18:18,0,72.228.16.240,100,374,1,11/16/2019 18:18,R_vCexkYCoNRjtMIh,,,,,43.31149292,-73.64479828,anonymous,EN,65,,1,2,4,3,,,,2,,,,,3,,3,,5,3,3,1,,,,,4,5,5,5,4,5,2,4,2,2,,1,7,5dd08217-5bb6-2cc0-e5dc-8c89537f7a80,FL_52,EDHfraud,
11/16/2019 19:09,11/16/2019 19:14,0,162.221.108.197,100,323,1,11/16/2019 19:14,R_2rAt4MGIwjcBoGJ,,,,,33.73869324,-78.97619629,anonymous,EN,,93,1,2,1,2,,,1,,,3,,3,,4,,3,3,3,5,4,,,,,5,1,2,1,3,3,2,3,5,2,,1,7,5dd08f82-ec9d-aa2c-3c3a-3183ee479a58,FL_52,EDHcontrol,
11/16/2019 20:19,11/16/2019 20:22,0,100.2.130.177,100,188,1,11/16/2019 20:22,R_3hcMGRhY9L4pDEf,,,,,40.75840759,-73.79730225,anonymous,EN,5,85,1,2,1,2,,,1,,,3,,3,,4,,4,3,4,4,2,,,,,5,3,3,2,1,3,3,3,3,2,,1,,5dd0a00d-7b23-4828-e55b-a97deaa18978,FL_52,EDHcontrol2,
11/16/2019 20:23,11/16/2019 20:27,0,73.119.86.210,100,240,1,11/16/2019 20:27,R_b7RBTz8invzDwkN,,,,,42.65080261,-71.16069794,anonymous,EN,65,0,1,1,1,1,,1,,,2,,3,,3,,3,,,,,,5,3,1,2,2,5,3,3,1,5,1,4,3,2,,6,7,5dd0a113-f9e1-d730-6820-44f109c340ff,FL_53,,VBMcontrol2
11/15/2019 0:20,11/16/2019 21:56,0,67.143.192.106,100,164187,1,11/16/2019 21:56,R_2En0wC1eCyVo3ZD,,,,,37.75100708,-97.8219986,anonymous,EN,4,40,1,1,1,2,,,2,,,2,,2,,3,,1,,,,,1,4,2,5,5,2,2,3,2,2,4,3,5,1,,1,7,5dce3542-d603-3c48-a193-ccb8bf035fd3,FL_53,,VBMdem
11/17/2019 2:21,11/17/2019 2:28,0,50.24.234.122,100,441,1,11/17/2019 2:28,R_1rIggEuVj7WVGSl,,,,,30.64750671,-95.57929993,anonymous,EN,50,75,3,3,4,2,,,1,,,3,,3,,3,,3,,,,,3,4,4,3,3,3,2,5,1,4,4,3,3,1,,2,5,5dce2962-930b-6792-1153-ca19e534851b,FL_53,,VBMbureau
11/10/2019 3:29,11/10/2019 3:29,0,107.15.251.112,91,25,0,11/17/2019 3:29,R_1Kx3dszGI0m5A8w,,,,,,,anonymous,EN,,,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc7ca4a-faa9-786c-b963-0bf2f3f36b74,FL_52,EDHfraud,
11/18/2019 14:15,11/18/2019 14:16,0,23.242.90.110,100,76,1,11/18/2019 14:16,R_2vcb0i8TtnBuYaY,,,,,34.01249695,-118.4682007,anonymous,EN,0,100,5,1,3,2,,,1,,,4,,4,,4,,5,1,5,3,4,,,,,5,5,3,5,5,2,5,3,5,2,,2,3,5dd2edc8-39f0-4643-e72e-f4b56dcad043,FL_52,EDHcontrol,
11/18/2019 14:15,11/18/2019 14:17,0,24.115.72.169,100,63,1,11/18/2019 14:17,R_2zdyuL3sPaPcX1Z,,,,,40.17500305,-76.18170166,anonymous,EN,15,17,3,3,3,3,,,,3,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,1,5,5dd2edd4-3e06-d5bd-d940-b41d5525b2fd,FL_53,,VBMbureau
11/18/2019 14:15,11/18/2019 14:17,0,172.58.11.206,100,80,1,11/18/2019 14:17,R_2rvgqthh5OgFPPe,,,,,25.88200378,-80.22910309,anonymous,EN,100,100,1,1,1,1,,1,,,4,,4,,4,,5,,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,2,4,5dd2edca-3d49-65cc-d5b1-bc9f534b7181,FL_53,,VBMbureau
11/18/2019 14:15,11/18/2019 14:17,0,174.250.32.3,100,67,1,11/18/2019 14:17,R_11XboxZH7S2a4n7,,,,,37.75100708,-97.8219986,anonymous,EN,86,24,3,2,5,1,,1,,,4,,3,,4,,4,,,,,,2,1,2,1,4,3,5,4,5,4,5,5,5,2,,3,2,5dd2edd1-6e84-a2cf-2183-704da8a7eede,FL_53,,VBMdem
11/18/2019 14:15,11/18/2019 14:17,0,97.114.46.244,100,90,1,11/18/2019 14:17,R_2atWXf3m5XUkKro,,,,,34.94639587,-92.03220367,anonymous,EN,10,100,4,2,4,2,,,1,,,3,,3,,2,,5,,,,,2,3,2,5,4,4,3,5,4,3,3,4,4,1,,3,4,5dd2ed97-18b1-0ca9-b1d9-a2fbfdc15beb,FL_53,,VBMcontrol
11/18/2019 14:15,11/18/2019 14:17,0,99.203.33.71,100,78,1,11/18/2019 14:17,R_217aUWeeFVkykot,,,,,36.167099,-86.78610229,anonymous,EN,65,56,3,3,3,1,,1,,,4,,3,,4,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2,5,5dd2edb4-b788-828c-18fb-14ee589a39ae,FL_53,,VBMdem
11/18/2019 14:16,11/18/2019 14:17,0,76.114.37.57,100,45,1,11/18/2019 14:17,R_1geyGLJ13jDAbZF,,,,,38.42720032,-121.4420013,anonymous,EN,56,78,1,2,3,1,,1,,,4,,3,,4,,5,,1,1,2,3,,,,,4,4,4,3,3,3,4,4,5,1,,1,4,5dd2edf6-28d7-c8e8-352d-9c3cfe9e582f,FL_52,EDHcontrol,
11/18/2019 14:16,11/18/2019 14:17,0,172.58.187.34,100,73,1,11/18/2019 14:17,R_3pheJgXsnkZ8Srh,,,,,38.88920593,-76.9417038,anonymous,EN,100,5,1,1,4,1,,1,,,4,,4,,4,,5,,2,1,1,1,,,,,1,3,1,1,1,1,1,2,2,2,,2,4,5dd2edb3-3ed5-4857-4f01-a05e9063ee38,FL_52,EDHdem,
11/18/2019 14:15,11/18/2019 14:17,0,65.191.188.66,100,108,1,11/18/2019 14:17,R_2Yf97h5bxOF1Son,,,,,35.14070129,-79.00319672,anonymous,EN,,100,3,3,3,2,,,1,,,4,,4,,3,,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,1,,1,3,5dd2edc6-9dd5-2dcd-3fce-955e1c009482,FL_52,EDHfraud,
11/18/2019 14:16,11/18/2019 14:17,0,75.25.52.90,100,63,1,11/18/2019 14:17,R_3QGbY9I44m8zTfS,,,,,41.93449402,-88.0039978,anonymous,EN,51,49,1,2,1,3,,,,3,,,,,,,,,,,,,3,4,3,4,5,4,5,5,5,5,3,4,3,1,,1,3,5dd2edd1-7f6c-091a-8c08-cfcc64727926,FL_53,,VBMfraud
11/18/2019 14:15,11/18/2019 14:17,0,73.152.201.11,100,105,1,11/18/2019 14:17,R_zZjdagMreZFricp,,,,,37.55029297,-77.39420319,anonymous,EN,49,75,4,4,4,2,,,1,,,3,,3,,3,,4,,,,,4,4,4,5,5,2,5,3,3,2,3,3,4,1,,1,4,5dd2edc7-c8d1-c1db-dc8d-a572fbda66e7,FL_53,,VBMcontrol
11/18/2019 14:15,11/18/2019 14:17,0,69.92.94.130,100,113,1,11/18/2019 14:17,R_5pX0cIZ3HqqZTIB,,,,,42.93730164,-114.711998,anonymous,EN,100,5,5,5,5,1,,1,,,4,,4,,4,,5,,5,5,5,5,,,,,5,5,5,5,5,5,5,3,5,1,,3,3,5dd2edb1-9d9b-5e1a-abf0-81a97b76817f,FL_52,EDHcontrol2,
11/18/2019 14:16,11/18/2019 14:17,0,73.104.48.255,100,65,1,11/18/2019 14:17,R_2B8yLPsHnXbVVxl,,,,,32.05630493,-81.05000305,anonymous,EN,65,33,1,1,1,3,,,,2,4,,3,,3,,5,,4,2,1,2,,,,,3,4,1,3,4,3,1,1,1,2,,2,3,5dd2ee00-4432-9b53-4f32-17933c9753e3,FL_52,EDHcontrol2,
11/18/2019 14:15,11/18/2019 14:17,0,184.90.32.156,100,100,1,11/18/2019 14:17,R_eeyT59ARKqBCvVT,,,,,29.28660583,-81.0868988,anonymous,EN,97,2,5,4,4,1,,1,,,4,,4,,3,,4,,4,4,4,4,,,,,4,3,3,4,4,2,4,4,3,2,,1,3,5dd2edcd-ced0-c0a6-462d-78657906b7b7,FL_52,EDHdem,
11/18/2019 14:16,11/18/2019 14:17,0,24.15.41.40,100,68,1,11/18/2019 14:17,R_eQkLdsA3ENXbCBr,,,,,40.76870728,-89.60240173,anonymous,EN,20,3,1,2,5,3,,,,3,,,,,,,,,5,4,2,2,,,,,1,5,5,5,1,5,1,5,1,2,,1,5,5dd2edfe-d1dd-567e-e254-fdaef3db8c26,FL_52,EDHcontrol,
11/18/2019 14:15,11/18/2019 14:17,0,172.58.107.90,100,118,1,11/18/2019 14:17,R_1WYC3CVfmf4BWy5,,,,,32.78160095,-97.08280182,anonymous,EN,3,100,2,2,2,2,,,1,,,4,,4,,4,,5,,,,,5,1,1,1,5,5,5,5,5,5,5,5,5,1,,1,6,5dd2edc5-023e-6a62-f23a-744c31f02001,FL_53,,VBMfraud
11/18/2019 14:16,11/18/2019 14:17,0,73.22.147.149,100,82,1,11/18/2019 14:17,R_1ptJJozroHneg0B,,,,,42.18449402,-88.32659912,anonymous,EN,57,100,4,3,4,3,,,,1,,2,,3,,3,,4,,,,,4,2,4,,3,4,3,2,4,4,4,3,3,1,,1,,5dd2edf8-a692-e70f-7028-b5332bf0a348,FL_53,,VBMbureau
11/18/2019 14:15,11/18/2019 14:17,0,107.77.237.152,100,128,1,11/18/2019 14:17,R_2OGDeL73PnCzWIb,,,,,34.04139709,-84.50530243,anonymous,EN,10,91,1,1,4,2,,,2,,,3,,3,,3,,4,5,4,4,1,,,,,4,4,5,4,2,1,2,5,2,2,,1,4,5dd2ed9b-75f9-56a1-c8ef-83e974be6067,FL_52,EDHfraud,
11/18/2019 14:16,11/18/2019 14:17,0,166.182.252.56,100,100,1,11/18/2019 14:17,R_3O6OavjzdW7eLUR,,,,,43.03819275,-87.91000366,anonymous,EN,54,65,3,3,3,2,,,2,,,3,,3,,3,,3,,,,,2,4,4,3,4,4,4,4,4,3,2,3,3,1,,1,4,5dd2ede5-ee67-fbb9-fea1-f98debd85ee9,FL_53,,VBMbureau
11/18/2019 14:17,11/18/2019 14:17,0,73.166.226.61,100,46,1,11/18/2019 14:17,R_2eXbErf9GjclxUk,,,,,29.7375946,-95.52100372,anonymous,EN,21,17,3,2,3,2,,,2,,,2,,2,,3,,3,3,2,2,3,,,,,3,3,4,3,4,4,4,4,3,1,,2,3,5dd2ee0c-a4ca-d32d-3644-a6c87273a3a1,FL_52,EDHcontrol,
11/18/2019 14:15,11/18/2019 14:17,0,12.245.242.246,100,118,1,11/18/2019 14:17,R_sj9rDqiWh83ta6Z,,,,,35.98750305,-84.1167984,anonymous,EN,5,97,3,4,3,2,,,1,,,3,,4,,3,,3,,,,,4,4,2,4,3,4,2,1,3,4,3,2,3,1,,1,3,5dd2edba-85c8-e132-b065-196659a8170b,FL_53,,VBMfraud
11/18/2019 14:16,11/18/2019 14:17,0,67.181.242.111,100,110,1,11/18/2019 14:17,R_1E0vll4Wt7W16Qn,,,,,36.31700134,-119.3087006,anonymous,EN,,100,3,1,5,2,,,1,,,3,,3,,3,,3,,,,,3,3,3,3,3,3,3,3,1,3,3,1,5,2,,1,3,5dd2eddf-8459-405e-2e8c-e3c4e40d6e9a,FL_53,,VBMdem
11/18/2019 14:16,11/18/2019 14:17,0,199.168.79.32,100,75,1,11/18/2019 14:18,R_1eUEAie7VVEyqaB,,,,,40.32279968,-86.88809967,anonymous,EN,32,72,1,2,3,4,,,,3,,,,,,,,,1,2,2,2,,,,,3,4,4,4,3,4,3,3,3,1,,1,3,5dd2edf5-0bc8-396a-e188-1a4f764b1df0,FL_52,EDHfraud,
11/18/2019 14:17,11/18/2019 14:18,0,174.44.166.61,100,59,1,11/18/2019 14:18,R_2dAybEYEv4AfjOC,,,,,41.81390381,-73.11229706,anonymous,EN,60,64,1,2,1,3,,,,3,,,,,,,,,1,3,3,3,,,,,2,2,1,3,2,1,3,2,2,1,,1,4,5dd2edea-d800-1a5c-0b86-f6028e91f2e7,FL_52,EDHfraud,
11/18/2019 14:15,11/18/2019 14:18,0,98.200.12.207,100,141,1,11/18/2019 14:18,R_2P6X4EfvjZSbzyt,,,,,29.74380493,-95.44219971,anonymous,EN,100,0,4,3,4,1,,1,,,3,,3,,4,,4,,3,2,3,3,,,,,3,4,3,5,2,4,3,4,1,1,,3,3,5dd2edc3-d8fc-d168-ec08-ecccfc823f82,FL_52,EDHdem,
11/18/2019 14:15,11/18/2019 14:18,0,107.212.217.33,100,121,1,11/18/2019 14:18,R_1jDGNc0efXo2C4t,,,,,38.7059021,-90.30780029,anonymous,EN,100,10,4,4,3,1,,1,,,4,,4,,4,,3,,,,,,3,3,3,3,4,4,3,4,2,3,3,3,2,2,,2,4,5dd2edad-645e-4ffc-6a66-7074fde9f78e,FL_53,,VBMdem
11/18/2019 14:15,11/18/2019 14:18,0,24.241.66.10,100,128,1,11/18/2019 14:18,R_3e5g0Q5zRFi4zOA,,,,,39.42019653,-92.43579865,anonymous,EN,80,36,2,4,2,1,,2,,,2,,2,,2,,2,,,,,,5,3,2,4,4,4,5,4,4,4,4,4,1,1,,5,3,5dd2edd5-62f2-8f0b-e177-af65663de6fd,FL_53,,VBMcontrol
11/18/2019 14:15,11/18/2019 14:18,0,172.58.236.130,100,131,1,11/18/2019 14:18,R_1mt7FJ8O5WsJPPw,,,,,40.73370361,-74.19390106,anonymous,EN,56,57,1,1,1,1,,2,,,2,,2,,3,,2,,5,3,3,1,,,,,5,5,5,3,5,5,3,5,5,1,,1,3,5dd2eda5-26fa-c196-b739-e9755b4dbca6,FL_52,EDHcontrol2,
11/18/2019 14:15,11/18/2019 14:18,0,72.88.38.224,100,133,1,11/18/2019 14:18,R_306Q2bInK3h3jmQ,,,,,42.94360352,-78.8368988,anonymous,EN,46,1,2,2,1,1,,2,,,3,,3,,2,,2,,3,2,2,3,,,,,3,3,2,3,3,2,2,2,2,2,,2,3,5dd2edd7-b72a-bccf-7e1b-1dbc5b0421f1,FL_52,EDHdem,
11/18/2019 14:16,11/18/2019 14:18,0,68.217.129.55,100,79,1,11/18/2019 14:18,R_2Vn0qyj50xlgX46,,,,,33.36010742,-82.00839996,anonymous,EN,4,1,3,3,3,4,,,,3,,,,,,,,,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,1,,1,,5dd2edef-fb3a-8504-29f0-3385ab2514e4,FL_52,EDHbureau,
